vendor_normalized,sum_effective_value
VERSACOM,438858.90
PRA,307748.44
GOSS GILROY,305057.63
SOUTHSIDE COMMUNICATIONS,275712.47
MEDIAMISER,269521.96
LES TRADUCTIONS HD,191192.27
EMOND HARNDEN,166110.01
OPENFRAME TECHNOLOGIES,156936.70
QUANTUM MANAGEMENT SERVICES,135725.27
COMMUNITY FOUNDATIONS,125000.00
INSTITUTE ON GOVERNANCE,107337.50
HILTON GARDEN INN,107268.11
MAXSYS PROFESSIONALS AND,105352.70
ASCRIBE MARKETING,105090.00
MYRIAM AFRIAT,103180.30
CARLSON WAGONLIT GLOBAL TRAVEL,98684.04
GONTRAN BLAIS,97360.80
ALTIS HUMAN RESOURCES,95013.41
SCIENCE METRIX,93203.73
ORACLE CANADA,76426.86
EXCEL HUMAN RESOURCES,67082.46
BRENDA KEEN CONSULTING,64545.60
CONTRACT COMMUNITY,59101.26
ST JOSEPH PRINT GROUP,57816.45
176461 CANADA,51008.20
CGI,49720.00
BRYMARK,49649.77
HAY GROUP,45200.00
INGENIUM COMMUNICATIONS,44889.25
SAMSON ASSOCIES,41951.25
CISTEL TECHNOLOGY,40228.00
FERENCE COMPANY CONSULTING,39550.00
PROLOGIC SYSTEMS,35295.99
AGILITY PR SOLUTIONS CANADA,32826.50
CAPITAL OFFICE INTERIORS,31680.44
FUTURESCAPER,24999.00
CHRISTOPHER REID,24998.99
PITSEOLAK PFEIFER O A INUIT,24998.99
HIGHER EDUCATION STRATEGY,24973.00
FREYNET GAGNE TRANSLATION AND,24973.00
NVISION INSIGHT GROUP,24973.00
ADVANCED BUSINESS INTERIORS,24860.00
THE HILLBROOKE GROUP,24860.00
CONSORTIUM ERUDIT,24834.60
KATE MCGREGOR COMMUNICATIONS,24577.50
7985673 CANADA,24323.25
DON THOMPSON JEWELLERS,23236.87
LE COLLECTIF,22600.00
BF WORKPLACE,21905.63
RE THINK STRATEGIC CONSULTING,19888.00
PAMELA RISEBOROUGH,19142.20
LAUZE GUY,16950.00
GWP BRAND ENGINEERING,16950.00
2275517 ONTARIO,14916.00
CONVERSART CONSULTING,14746.50
ADVANCED CHIPPEWA TECHNOLOGIES,12428.19
THE CANADIAN PRESS,12345.00
WATERBRIDGE MEDIA,12091.00
PSAV AUDIO VISUAL,11496.17
CARON TRAINING CENTRE,10750.00
CNW GROUP,10170.00
DAIGEN COMMUNICATIONS,9322.50
WALKER CLARE,8452.40
BROWN CAROLYN,6356.25
BEVERLY ENSOM,6356.25
