vendor_normalized,sum_effective_value
SELEX,83502033.90
VAISALA,31851133.98
HOSKIN SCIENTIFIC,25759014.59
LEONARDO GERMANY,21625849.59
CANADIAN CORPS OF COMMISSIONAIRES,19357492.97
AXYS ANALYTICAL SERVICES,15474596.78
AGILENT,15365452.38
CD NOVA TECH,14959226.20
SYSTEMATIX SOLUTIONS,13960792.54
SOFTCHOICE,12122280.73
RONDAR,11811793.83
CAMPBELL SCIENTIFIC CANADA,11594133.59
MICROSOFT CANADA,11406071.63
TERAMACH TECHNOLOGIES,10965429.49
EXCEL HUMAN RESOURCES,10787304.84
CANON,10233751.22
AERODYNE RESEARCH,9958569.22
VERITAAQ TECHNOLOGY HOUSE,9876918.78
LIONBRIDGE,9311108.80
CBCL,9256381.31
ATS SERVICES,8969511.24
ALTIS HUMAN RESOURCES,8411519.88
ATCO,8289074.10
MAPLESOFT CONSULTING,8203511.58
CANADIAN HELICOPTERS,8056801.74
ESRI,7941531.48
FORD MOTOR COMPANY,7601495.04
FTS FOREST TECHNOLOGY SYSTEMS,7499527.68
AQUATIC INFORMATICS,7350404.27
ORACLE CANADA,7318679.60
SYSTEMATIC SOLUTIONS,7122932.00
AIR TINDI,7011138.55
BELL CANADA,6982160.82
DASCO EQUIPMENT,6528027.70
NISHA TECHONOLOGIES,6466016.35
BC CONSERVATION FOUNDATION,6449051.19
THERMO FISHER SCIENTIFIC,6391111.50
WATERS,6293488.01
PACWILL ENVIRONMENTAL,5370466.43
DR DAS,5369837.94
AXYS TECHNOLOGIES,5176894.53
SOLUTIONS MOERAE,4942739.99
VAISALA CANADA,4911617.81
CAMPBELL SCIENTIFIC,4900392.56
PRIDE OF THE NORTH,4816658.10
DE STECHER APPRAISALS,4795980.74
RANDSTAD,4735714.36
KOPRASH,4727177.66
MICROBIO LCA,4708765.69
GREAT SLAVE HELICOPTERS,4648668.31
TRM TECHNOLOGIES,4588102.55
MOERAE SOLUTIONS,4551095.47
FISHER SCIENTIFIC,4539218.57
SIERRA SYSTEMS GROUP,4409892.42
CDW CANADA,4179494.40
MCGILL UNIVERSITY,4062112.28
BDO CANADA,3982908.60
XEROX,3926578.31
BLACK MCDONALD,3895909.30
EASTERN CHARLOTTE WATERWAYS,3793082.06
JO THOMAS AND ASSOCIATES,3736889.31
LOGISTIK UNICORP,3582695.87
DELOITTE AND TOUCHE,3519610.28
AVJET HOLDING,3500016.87
MERINOV,3406271.13
PICARRO,3392389.37
AEROLOGIE ZULU,3388585.13
PORTAGE PERSONNEL,3350637.14
ALTRUISTIC INFORMATICS CONSULTING,3267696.50
LES GAZ SPECIAUX MEGS,3253146.31
LAKESHORE HELICOPTERS,3249758.15
INTERCONTINENTAL TRUCK BODY BC,3248950.52
CHEMINFO SERVICES,3247052.41
OPSIS GESTION INFRASTRUCTURES,3179968.36
ELSEVIER,3078304.53
QUANTUM MANAGEMENT SERVICES,3035649.94
GRAW RADIOSONDES,2997391.76
TSI,2973737.42
LOCH ALPINE ECONOMICS,2973644.44
JWRL GEOMATICS,2938735.00
STANTEC,2933541.16
HEWLETT PACKARD,2932821.96
QUAD PRO CONSTRUCTION,2907430.96
BARBARA PERSONNEL,2892997.13
GENERAL MOTORS,2857292.82
CBCI TELECOM,2856642.06
HYPERTEC,2829895.88
DROPLET MEASUREMENT TECHNOLOGIES,2825033.03
CANADIAN SPACE SERVICES,2815564.59
SUTRON,2769657.70
ANDREW MAZEIKIS ANDREW LEE,2747690.00
DELL COMPUTER,2740551.50
MIT,2660733.45
VWR INTERNATIONAL,2636180.07
SOMOS,2624342.60
SNC LAVALIN,2581295.41
TOROMONT INDUSTRIES,2541837.23
LOTEK WIRELESS,2494898.29
HEARST AIR SERVICE,2452767.05
WOOD BUFFALO HELICOPTERS,2443385.20
BURKE E PORTER MACHINERY,2385096.90
TOURE CLEANING SERVICES,2378044.96
SYSTEMSCOPE,2363914.50
JOHNSON CONTROLS,2354819.45
GARTNER,2331901.51
CASTELL ENTERPRISES,2324512.28
AKRULOGIC,2276889.41
ECOLE DE LANGUES LA CITE,2254229.04
DONALD SERVANT ELECTRIC,2215924.38
ARTEMP PERSONNEL SERVICES,2171756.31
OCEANWEATHER,2150843.52
IAN MARTIN,2083857.19
AURORA HELICOPTERS,2080301.12
ATS SCIENTIFIC,2063648.63
1257162 ONTARIO,2063639.05
CUSTOM HELICOPTERS,2043680.56
BRAINHUNTER,2018978.40
HIGHLAND HELICOPTERS,2006007.14
CHRYSLER CANADA,2001050.05
NORTHERN EDGE SERVICES,1993485.30
LOWE MARTIN GROUP,1987397.53
SGS AXYS ANALYTICAL SERVICES,1982556.68
AECOM,1977018.89
GB SKELTON TECHNICAL SERVICES,1958565.94
METOCEAN TELEMATICS,1948810.40
TSUNAMI SOLUTIONS,1940487.41
TEKSYSTEMS CANADA,1933757.46
TELECOM COMPUTER SERVICES,1924728.35
KUDLIK CONSTRUCTION,1900523.17
CONTRACT COMMUNITY,1867195.01
LOUE FROID,1854562.14
QMR,1848319.79
NEWTERRA,1845787.16
TOYOTA CANADA,1816923.93
SYSTEMS FOR RESEARCH,1800472.00
THE 500 STAFFING,1773141.34
ADVANCED CHIPPEWA TECHNOLOGIES,1757448.42
NORTECH HOLDINGS,1736500.98
WILEY SUBSCRIPTION SERVICES,1733750.13
953731 NWT,1726491.29
DECISIVE TECHNOLOGIES,1722233.20
HALO PHOTONICS,1691018.40
NORTHERN MICRO,1689812.88
CACHE COMPUTER CONSULTING,1689422.25
IBM CANADA,1673950.71
GOSS GILROY,1673251.55
YELLOWHEAD HELICOPTERS,1643570.71
IHS GLOBAL,1643422.26
SAS INSTITUTE,1639698.82
EPIXUS,1638020.72
DRCOELL ASSOCIATES,1633148.45
PACWILL HOLDINGS,1632057.34
ASCS CANADIAN SIGNAL,1630124.08
THE ASSOCIATES GROUP OF COMPANIES,1629159.19
CISTEL TECHNOLOGY,1625389.02
PACWILL ENVIRONMENTAL 2496261 ONTARIO,1624742.39
SUMMIT AIR,1621573.08
HERTZ EQUIPMENT RENTAL,1611159.72
SENSORS,1601129.72
THE AIM GROUP,1592833.78
FOREST HELICOPTERS,1576975.02
EBSCO CANADA,1550324.22
ADGA GROUP,1545387.90
INFORMETRICA,1536370.20
NUNAVIK ROTORS,1530355.57
ALS CANADA,1525573.36
FTS FOREST TECHNOLOGY SYSTEMS US,1513468.66
