vendor_normalized,effective_year,sum_yearly_value
ALTIS HUMAN RESOURCES,2011,8969.40
ALTIS HUMAN RESOURCES,2013,108036.09
ALTIS HUMAN RESOURCES,2014,95235.00
ALTIS HUMAN RESOURCES,2015,95235.00
ALTIS HUMAN RESOURCES,2016,36154.36
ALTIS HUMAN RESOURCES,2019,94073.55
ARTEMP PERSONNEL SERVICES,2010,52437.50
ARTEMP PERSONNEL SERVICES,2012,167500.00
ARTEMP PERSONNEL SERVICES,2013,312093.60
ARTEMP PERSONNEL SERVICES,2014,71009.50
DONNA CONA,2013,197500.00
DONNA CONA,2014,160680.00
ESRI,2010,27722.47
ESRI,2011,15176.36
ESRI,2012,15226.00
ESRI,2013,104841.54
ESRI,2014,52802.50
ESRI,2015,16335.75
ESRI,2017,19848.45
ESRI,2018,20744.54
ESRI,2019,103452.07
INTERNATIONAL REPORTING,2011,141530.00
INTERNATIONAL REPORTING,2013,270539.00
LIONBRIDGE,2014,116666.67
LIONBRIDGE,2015,140777.78
LIONBRIDGE,2016,61611.61
LIONBRIDGE,2017,61611.61
LIONBRIDGE,2018,14125.00
LIONBRIDGE,2019,102830.00
PHASELOCK SYSTEMS INTERNATIONAL,2011,70635.00
PHASELOCK SYSTEMS INTERNATIONAL,2012,160864.05
PHASELOCK SYSTEMS INTERNATIONAL,2013,80990.34
PHASELOCK SYSTEMS INTERNATIONAL,2015,73992.50
PHASELOCK SYSTEMS INTERNATIONAL,2019,175192.04
STENO TRAN SERVICES,2018,293620.00
STENO TRAN SERVICES,2019,257010.95
TOTEM OFFISOURCE,2016,24876.28
TOTEM OFFISOURCE,2017,781101.65
TOTEM OFFISOURCE,2018,339659.24
TOTEM OFFISOURCE,2019,26447.98
XEROX,2010,89570.79
XEROX,2011,73167.53
XEROX,2012,76670.16
XEROX,2013,132452.21
XEROX,2014,104042.48
XEROX,2015,95692.86
XEROX,2016,98178.81
XEROX,2017,86788.34
XEROX,2018,86560.59
XEROX,2019,35205.18
