vendor_normalized,sum_effective_value
TOTEM OFFISOURCE,1172085.15
XEROX,878328.95
ARTEMP PERSONNEL SERVICES,603040.60
PHASELOCK SYSTEMS INTERNATIONAL,561673.93
STENO TRAN SERVICES,550630.95
LIONBRIDGE,497622.66
ALTIS HUMAN RESOURCES,437703.40
INTERNATIONAL REPORTING,412069.00
ESRI,376149.68
DONNA CONA,358180.00
HILL KNOWLTON STRATEGIES,343059.53
GENESIS INTEGRATION,338537.74
EXCEL HUMAN RESOURCES,336636.59
TRADULITECH,300000.00
NISHA TECHONOLOGIES,285291.50
RENAUD EXPERTISE,277830.76
TOSHIBA CLIENT SOLUTIONS CANADA,257029.81
SI SYSTEMS,254021.13
OPENTEXT,252255.00
CORADIX TECHNOLOGY CONSULTING,249000.00
CANON,243480.93
AVW TELAV,237475.20
MAINLAND REPORTING SERVICES,231839.45
FREEMAN AUDIO VISUAL,224015.84
INTERNATIONAL SIMULTANEOUS TRANSLATION SERVICE,209131.91
LANNICK CONTRACT SOLUTIONS,209025.62
CEDROM SNI,169118.23
EBERHARD VON HUENE ASSOCIATES,162691.46
JOHANNE GELINAS,160855.50
FOUNDATION OF ADMINISTRATIVE JUSTICE,158087.00
STANTEC,149397.25
6233902 CANADA,141968.75
SAMSON ASSOCIATES,141015.18
INTERSOL GROUP,126120.90
ADVANCED BUSINESS INTERIORS,125806.73
GOLDER ASSOCIATES,123511.39
SOFTCHOICE,121047.60
ICI INNOVATIONS,112450.15
DOUGLAS HORSWILL,101700.00
RENEE PELLETIER,99440.00
CNW GROUP,97120.00
THE ACCESS INFORMATION AGENCY,96678.56
GOWLING WLG CANADA,93790.00
SAMSON ASSOCIES,92453.80
GROUPE INTERSOL GROUP,90400.00
ALLIANCE FRANCAISE DE VANCOUVER,90300.00
AV CANADA,87420.64
CSDC SYSTEMS,86711.83
GLOBAL UPHOLSTERY,81842.77
GATESTONE,80313.41
TURTLE ISLAND STAFFING,78615.12
170963 CANADA,75000.00
CANADIAN ENVIRONMENTAL NETWORK,69999.33
KPMG,66844.02
MARGARET MICHAELS HRC,64816.80
NALY MANAGEMENT CONSULTING,64685.00
OPEN STORAGE SOLUTIONS,61990.11
HACKETT CONSULTING,60918.31
WOOD ENVIRONMENT INFRASTRUCTURE,56690.40
THORNLEY FALLIS COMMUNICATIONS,54677.16
175213 CANADA,53897.55
INSTRUX MEDIA,53611.91
SUSSEX CIRCLE,53100.00
6761593 CANADA,50000.00
LARIMAR STRATEGIES,49324.50
STENOTRAN SERVICES,48590.00
WWWSYNTERGYCOM,47760.44
PRIVASOFT,47381.06
GROUPE HEMISPHERES,47022.47
CANTERBURY CONSULTING,47008.00
GA PACKMAN ASSOCIATES,46915.00
NORTHERN MICRO,45642.06
ESSA TECHNOLOGIES,44918.50
MICHAEL BOGUES,43513.00
ABCE LANGUAGE SCHOOL,43241.25
ITEX,42854.41
CBCI TELECOM,41586.56
QMR,41472.23
LEARNING TREE INTERNATIONAL,41442.50
TSILHQOTIN NATIONAL GOVERNMENT,40780.98
LUMINA IT,39663.00
STRATOS,37073.00
CISTEL TECHNOLOGY,37000.00
OPTIMUM TALENT,36725.00
THE HUMAN ENVIRONMENT GROUP,35312.50
168446 CANADA,35000.00
M LOUISE WOOD,34622.00
ALAN WINBERG CONSULTING,34465.00
LGL,33608.75
HYPERTEC,33362.00
GOSS GILROY,31495.93
IVANS CAMERA 2017,31016.09
IRON MOUNTAIN CANADA,29490.33
SHARED VALUE SOLUTIONS,29218.00
DARE HUMAN RESOURCES,28612.50
BDO CANADA,27990.00
ADAPTEK SYSTEMS,27597.99
YVON GAUTHIER INFO TRAINING,27162.50
QUINTET CONSULTING,27025.00
BANG THE TABLE CANADA,25700.00
THE 500 STAFFING SERVICES,25501.35
INNU NATION,25320.20
CJB ENVIRONNEMENT,25000.00
MEDIA Q,24998.99
LIVING TAPESTRIES,24995.60
SHARLEEN BANNON,24975.00
NETGEN,24973.00
CANADIAN RESEARCH INSTITUTE,24970.00
DONALD ROSS MANAGEMENT CONSULTING,24916.50
FLEMING COMMUNICATIONS,24901.70
PLANNING SOLUTIONS,24860.00
INSTITUTE ON GOVERNANCE,24800.00
AURA ENVIRONMENTAL RESEARCH AND,24519.00
PRIMEXX VENTURES,24408.00
IEXPRESSIONSCA,23956.00
GLENN BROWN,23900.00
GH JOHNSONS FURNITURE,23805.00
AURA ENVIRONMENTAL RESEARCH AND CONSULTING,23747.63
PHILEMON PAQUETTE,23437.50
INGENIUM COMMUNICATIONS,23221.50
BURGESS BUSINESS INTERIORS,22769.33
UNIVERSITE SAINTE ANNE,22543.50
BOULDEN ENVIRONMENTAL CONSULTING,22500.00
ERIK EBERHARDT ROCK ENGINEERING CONSULTING,22100.00
JAMIESON HUMAN RESOURCE CONSULTING,22100.00
JULES GAULIN,22050.00
HALLUX CONSULTING,22040.00
DALIAN ENTERPRISES,22000.00
BRUCE YOUNG,22000.00
ALTRUISTIC INFORMATICS CONSULTING,22000.00
4336615 CANADA,22000.00
AN DESIGN COMMUNICATIONS,22000.00
FRIESEN KAYE ASSOCIATES,21950.00
MULTICORPORA R D,21916.50
RANDSTAD,21891.77
OTTAWA BUSINESS INTERIORS,21829.61
JONGEWARD COMMUNICATIONS,21750.00
ARTEMP,21630.00
DELTA PARTNERS,21600.00
ECORISK MANAGEMENT,21470.00
RONALD L DOERING,21239.00
AVW TELAV AUDIO VISUAL SOLUTIONS,20980.00
2080061 ONTARIO,20972.24
CAPITAL OFFICE INTERIORS,20573.22
SIMON FRASER UNIVERSITY,20446.34
7092661 CANADA,20340.00
DIALOGUE PARTNERS,20119.67
LANGUAGE RESEARCH DEVELOPMENT GROUP,20000.00
MA BOGUES ATIP CONSULTING,20000.00
CLEMENT ROCK,19978.00
DELL COMPUTER,19817.10
PROCOM CONSULTANTS,19800.00
FASTTRACK STAFFING,19775.00
7792395 ONTARIO,19719.21
HONEYWELL,19591.00
DUOCOM CANADA,18332.12
ECOLE DE LANGUES ABCE,18200.00
LESLIE SMITH DR,18140.00
GLOBAL KNOWLEDGE,18025.76
DALHOUSIE UNIVERSITY,18000.00
CENTRE DE FORMATION PROFESSIONNELLE ET LINGUISTIQUE CARON,17808.00
MBH MOBILIER DE BUREAU,17726.00
SYNERGY OUTCOMES,17718.75
MARK FOSS,17563.25
APS ANTIAN PROFESSIONAL SERVICES,17495.00
MAXSYS STAFFING CONSULTING,17095.77
ELYTRA ENTERPRISES,16400.00
JEAN BURTON,16385.40
CLARY OTTMAN CPA CA,16159.00
MAXSYS STAFFING AND CONSULTING,16127.86
PRINTERS PLUS,16044.00
3D DATACOMM,16021.47
INFORMATION MANAGEMENT AND TECHNOLOGY CONSULTANTS,15910.00
KABOOM COMMUNICATION DESIGN,15805.88
KATIVIK ENVIRONMENTAL,15000.00
SECUR,15000.00
GREGG SHEEHY ENVIRONMENTAL CONSULTANT,15000.00
RICHARD THIBAULT COMMUNICATIONS,14846.73
PHILIP EINISH,14450.00
ARIANE EMOND,14291.97
TASMAN HELICOPTERS,14175.00
WILLOW SPRINGS STRATEGIC SOLUTIONS,14091.00
CRD DISTRIBUTION,14080.00
PETER DUINKER,13750.00
DGB CONSULTING,13729.50
EVISION SOFTSIM TECHNOLOGIES IN JV,13300.67
ENDLESS FILMS,13221.00
MCLUHAN DAVIES COMMUNICATIONS,12700.00
YELLOWHEAD HELICOPTERS,12578.40
CHASE OFFICE INTERIORS,12468.24
ONX ENTERPRISE SOLUTIONS,12250.00
SECURE TECHNOLOGIES INTERNATIONAL,11825.00
PHH ARC ENVIRONMENTAL,11720.00
FUGRO GEOSURVEYS,11500.00
ROADPOST,11200.00
THUNDER AIRLINES,11136.15
ACCULIFT FLOORING SYSTEM,11131.00
FRONTLINE HELICOPTERS,11124.00
ROBERT PITT,10672.00
ASOKAN BUSINESS INTERIORS,10642.52
