vendor_normalized,sum_effective_value
EXPRESS SCRIPTS CANADA,491319703.07
VENTURE HEALTHCARE,180860591.29
EXCEL HUMAN RESOURCES,62996683.56
PRAIRIE PLANT SYSTEMS,55768910.48
COSSETTE COMMUNICATIONS,51291088.56
PEDABUN NURSING CHCA,40980452.80
CANADIAN HEALTH CARE AGENCY,31351097.98
CANADIAN CORPS OF COMMISSIONAIRES,29466998.67
BAYSHORE HEALTHCARE,27677862.80
AGILENT,22986877.56
PRECISIONIT INCOPORATED,21202134.92
SYSTEMATIX SOLUTIONS,21176906.61
CORADIX TECHNOLOGY CONSULTING,20840630.46
336 334 THOMPSON DRIVE,19218914.40
CISTEL TECHNOLOGY,17307116.44
SI SYSTEMS,16065881.63
3891110 MANITOBA,15084472.80
ALTIS HUMAN RESOURCES,14520954.00
QMR,13221136.07
6256253 MANITOBA,13045518.81
COSETTE MEDIA,12592001.50
IDEXX LABORATORIES CANADA,12213566.31
CACHE COMPUTER CONSULTING,12192865.21
MIWAYAWIN HEALTH CARE,12182498.00
WATERS,11522750.39
LANDAUER INLIGHT,10822920.50
FREE FOR ALL MARKETING,10536983.62
THE AIM GROUP,10536680.83
UNIVERSITY OF SASKATCHEWAN,9869507.21
PRONTO AIRWAYS,9784381.94
TRANSWEST AIR,9681539.70
PROCOM CONSULTANTS,9662218.43
THERMO FISHER SCIENTIFIC,9552700.09
SAS INSTITUTE,9503280.76
EKOTA ENTERPRISES,9445092.80
PROOF EXPERIENCES,9269956.37
IT NET CONSULTANTS,8710944.00
IBM CANADA,8625380.90
WEST WIND AVIATION,8424675.00
DONNA CONA,7923339.85
CMG OFFICE INTERIORS,7111137.80
IMS HEALTH CANADA,6996279.80
CHU SAINTE JUSTINE,6899502.28
MIWAYAWIN HEALTH CARE SOLUTIONS,6772500.00
XEROX,6736260.44
ALS CANADA,6720276.75
CALIAN,6640420.90
BCP LTAE,6560728.40
INVENTA SALES AND PROMOTIONS,6237600.00
NORTHERN MICRO,6194626.43
MICROSOFT CANADA,5750653.15
PRICEWATERHOUSE COOPERS,5695566.55
THE FIRST NATIONS INFORMATION,5640000.00
OGILVY MONTREAL,5484769.15
HYPERTEC,5391397.09
ADIRONDACK TECHNOLOGIES FURNITURE,5026664.47
FORD MOTOR COMPANY,5005199.43
CDW CANADA,4782695.00
EXPERIS,4613791.00
TOTEM OFFISOURCE,4586723.64
LIFESPEAK,4562358.97
INTERCONTINENTAL MEDICAL STATISTICS,4499999.97
GSI INTERNATIONAL CONSULTING GROUP,4433434.29
QUANTUM MANAGEMENT SERVICES,4404547.83
TIREE,4339310.64
RICOH,4180165.32
LABWARE CANADA,4121858.64
GRAND MEDICINE HEALTH SERVICE,3937237.90
MODIS CANADA,3927545.87
ADIRONDACK INFORMATION MANAGEMENT,3927453.41
UNIVERSITY OF WATERLOO,3895529.49
DECISIVE TECHNOLOGIES,3854237.93
AMDOCS,3843702.72
BRUKER,3808513.84
CARDINAL HEALTH CANADA,3794075.90
CANON,3779900.73
TAG HR,3597693.56
TURTLE ISLAND STAFFING,3587973.12
MOBILE DETECT,3579010.58
ADRM TECHNOLOGY CONSULTING,3471984.22
ONTARIO DENTAL ASSOCIATION,3443911.08
GARTNER,3441682.09
HILL KNOWLTON CANADA,3349374.36
INDIGENOUS HEALTH GROUP,3272231.60
RISK SCIENCES INTERNATIONAL,3264012.72
IRON MOUNTAIN CANADA OTTAWA,3244391.77
ACADAMIE DE FORMATION LINGUISTIQUE,3189739.12
PRECISIONERP,3180672.04
TPG TECHNOLOGY CONSULTANTS,3174870.60
NISHA TECHONOLOGIES,3135469.26
TERAMACH TECHNOLOGIES,3133149.74
AB SCIEX,3092525.75
IFATHOM,3071701.61
DYNAMIC PERSONNEL CONSULTANTS,3030923.57
INSTRUX MEDIA,2912408.60
ARIS GLOBAL,2910609.83
RICHARD ZIER VOGEL DR,2905650.00
MASHA KRUPP TRANSLATION,2893301.82
HENRY REDHEAD DR,2850433.33
LABWARE,2850156.06
BIGSTONE MEDICAL TRANSPORT,2847928.34
MCKESSON CANADA,2797524.80
PRA,2784663.75
CANADA POST,2723980.39
DARRYL GERSHMAN DENTAL,2668378.33
VERITAAQ TECHNOLOGY HOUSE,2616804.10
RANDSTAD,2599972.14
MAXSYS STAFFING AND CONSULTING,2581382.74
HEWLETT PACKARD,2541558.65
WATERSHED INFORMATION,2535890.63
GEVITY CONSULTING,2531758.76
SANEXEN SERVICES ENVIRONNEMENTAUX,2518301.98
NEWAD MEDIA,2514256.31
ARTEMP PERSONNEL SERVICES,2490227.74
BANFIELD SEGUIN,2461840.67
SPEARHEAD MANAGEMENT CANADA,2457234.44
DAVID HO DR,2441866.33
FISHER SCIENTIFIC,2430175.09
BELL CANADA,2428151.35
ANGEL VISARRA DR,2414403.33
MISHKUMI TECHNOLOGIES,2384858.17
RAYMOND CHABOT GRANT THORNTON,2327970.34
CSI CONSULTING,2311980.00
SOLUTIONS STAFFING,2299765.49
ILLUMINA,2273200.77
MARTIN ASHTON DR,2256680.00
IRON MOUNTAIN,2240465.25
PROLOGIC SYSTEMS,2217890.73
SUBARU CANADA,2210702.99
A HUNDRED ANSWERS,2205165.98
NEW BRUNSWICK LUNG ASSOCIATION,2196856.02
JOHN P CHAN DR,2192461.67
LIFE TECHNOLOGIES,2192049.39
FMC PROFESSIONALS,2189450.92
DELSYS RESEARCH GROUP,2159390.89
NIELSEN MEDIA RESEARCH,2154400.38
HALIFAX GROUP,2126886.00
ACT,2125674.85
IMPERIAL OIL,2074144.31
GENERAL MOTORS,2056005.72
GENESIS INTEGRATION,2053289.21
INTEGRA NETWORKS,2052513.37
GAMBLE TECHNOLOGIES,2051976.03
MAPLESOFT CONSULTING,2021203.80
LABSTAT INTERNATIONAL,2002521.56
ADVANCED BUSINESS INTERIORS,1954732.50
TEKNION,1935096.80
ACCREDITATION CANADA,1911215.34
TECSIS,1902288.33
LIONBRIDGE,1886387.36
PWGSC,1882987.80
MULTI OPTIONS NURSING,1878876.16
RTG PROTECH,1869121.83
SHERI VA MCKINSTRY DR,1815298.35
FOOD CONSUMER PRODUCTS OF CANADA,1796700.00
CHRISTIE INNOMED,1769629.91
MAXSYS PROFESSIONALS AND SOLUTIONS,1741114.74
CONTRACT COMMUNITY,1731569.71
LANDAUER,1726742.00
FISHER SCIENTIFIC COMPANY,1678865.44
BOETTGER AND ASSOCIATES,1647483.50
IDS SYSTEMS CONSULTANTS,1645790.00
IBISKA TELECOM,1640618.60
ORACLE CANADA,1622873.46
LORENZ LIFE SCIENCES GROUP,1612599.65
WATERTRAX,1608723.25
SMARANDA DANESCU,1607492.00
G WARRIAN DR MEDICAL,1607000.00
PARACOM MEDICAL 1454307 ALBERTA,1599993.15
ADIRONDACK INFORMATION,1586310.71
UNIVERSITY OF TORONTO,1582974.00
NOVELL CANADA,1573474.83
LAURELLE J LARSON,1558030.40
LYDIA DERZKO MEDICAL,1555246.00
JEFFREY BRESLERDR,1536824.00
KOUROSH BABAZADEH DR,1531996.67
HENRY SCHEIN CANADA,1506618.84
DELOITTE AND TOUCHE,1504974.68
VWR INTERNATIONAL,1504616.99
ACCESS INFORMATION,1500480.94
IPSOS PARTNERSHIP,1452553.90
WATERSHED INFORMATION TECHNOLOGY IN,1439017.33
OPENFRAME TECHNOLOGIES,1437021.00
ACTION PERSONNEL OF OTTAWA HULL,1434952.86
NATTIQ,1420674.69
MANIFEST COMMUNICATIONS,1416737.50
DIABETES MANAGEMENT AND TRAINING IN,1410427.97
ISABELLA BOTHADR DENTAL,1410359.00
GLOBAL VILLAGE CONSULTING,1407740.00
MA INDEPENDENT BUILDING,1400674.55
SUMMIT TOXICOLOGY,1388134.76
SANOFI PASTEUR,1380839.64
DANIEL SPODEK DR,1379079.18
MYONG DOK YOM DR,1375135.00
STEPHEN MICHALUK DENTAL,1370136.00
KELSEY FRIESEN DENTAL,1368033.33
WSP,1364310.19
DRAKE MEDOX HEALTH SERVICES,1361993.67
EARNSCLIFFE STRATEGY GROUP THE,1353526.05
7792395 CANADA,1339072.46
