vendor_normalized,sum_effective_value
MAXXAM ANALYTICAL INTERNATIONAL,31393130.52
BARRY GROUP,18556215.79
LUMINA IT,17454611.51
NISHA TECHONOLOGIES,15522438.54
ORACLE CANADA,13011738.27
THE AIM GROUP,12556123.93
DONNA CONA,12020902.21
CANADIAN CORPS OF COMMISSIONAIRES,11905296.66
MAXXAM ANALYTICS,11790960.31
TRAINOR MECHANICAL CONTRACTORS,10948604.37
SILLIKER JR LABORATORIES,9869920.33
BLACK MCDONALD,9740340.10
SILLIKER JR LABORATORIES UL,9419769.42
UNIVERSITY OF GUELPH,8858975.02
ACCENTURE,8648625.14
SILLIKER JR LABS,6940130.40
SANIMAX,6643668.29
THERMO FISHER SCIENTIFIC,5571797.87
WORKPLACE HEALTH AND COST SOLUTIONS,5451933.32
CHRYSLER CANADA,4710683.35
MORNEAU SHEPELL,4693049.91
NATURES SEA FARMS,4624928.48
WATERS,4470421.86
MAXXAM ANALYTICS INTERNATIONAL,4314134.05
MICROSOFT CANADA,4303242.63
IBM CANADA,4201874.76
PACIFIC RIM LABORATORIES,4112751.80
ALS LABORATORY GROUP,4088370.30
MAPLESOFT CONSULTING,3904579.84
SYSTEMSCOPE,3498863.60
CANON,3422941.91
ILLUMINA CANADA,3414525.02
AMITA,3337657.15
EXCEL HUMAN RESOURCES,3198369.55
ATLANTICA MECHANICAL,3121462.82
ATWOOD RESOURCES,3109496.04
CINTAS CANADA,3072036.78
ALTIS HUMAN RESOURCES,3066057.07
SGS CANADA,3049101.76
CDW CANADA,3026402.51
CARO ANALYTICAL SERVICES,3017958.80
NISSAN CANADA,3013536.41
FORD MOTOR COMPANY,2968801.84
NORTHERN MICRO,2957608.23
TDV GLOBAL,2901120.80
QUANTUM MURRAY,2819199.32
GARTNER,2808667.65
GENERAL MOTORS,2693370.94
AGILENT,2691138.74
UNIVERSITY OF SASKATCHEWAN,2537206.25
LIFE TECHNOLOGIES,2429091.93
IBISKA TELECOM,2157203.15
CARGILL,2154862.50
CHERNOFF THOMPSON ARCHITECTS,2031527.56
EVALUATION PERSONNEL SELECTION,2012138.52
LCC ASSOCIES,2000657.56
QMR,1983010.81
BOTTING ASSOCIATES ALBERTA,1934262.47
RISK SCIENCES INTERNATIONAL,1839084.41
TELECOM COMPUTER SERVICES,1813552.58
MODERN NIAGARA,1811501.94
FISHER SCIENTIFIC COMPANY,1795154.75
CITY OF TORONTO,1776924.24
VWR INTERNATIONAL,1749367.03
